target,text
0,"['live', 'simpl', 'love', 'also', 'simpl', 'laugh', 'simpl', 'win', 'tooo', 'simpl', 'difficult', 'gud', 'nte']"
1,"['urgent', 'ur', 'award', 'complimentari', 'trip', 'eurodisinc', 'trav', 'aco', 'claim', 'txt', 'di', 'morefrmmob', 'shracomorsglsuplt']"
0,"['mayb', 'woke', 'fuck', 'would', 'problem']"
0,"['ok', 'lor']"
0,"['haha', 'think']"
0,"['differ', 'style']"
0,"['dear', 'mood', 'cant', 'drive', 'brother', 'drive']"
0,"['good', 'afternoon', 'starshin', 'boytoy', 'crave', 'yet', 'ach', 'fuck', 'sip', 'cappuccino', 'miss', 'babe', 'teas', 'kiss']"
1,"['repli', 'name', 'address', 'receiv', 'post', 'week', 'complet', 'free', 'accommod', 'variou', 'global', 'locat']"
0,"['good', 'make', 'money']"
0,"['ye', 'pleas', 'swim']"
0,"['v', 'nice', 'sheffield', 'tom', 'air', 'opinion', 'categori', 'b', 'use', 'measur', 'ethnic', 'next', 'censu', 'busi', 'transcrib']"
0,"['taxt', 'massag', 'argh', 'ok', 'lool']"
0,"['ìï', 'readi', 'call']"
0,"['hiya', 'u', 'pay', 'money', 'account', 'thank', 'got', 'pleasant', 'surpris', 'check', 'balanc', 'c', 'get', 'statement', 'acc']"
0,"['suppos', 'meet', 'discuss', 'abt', 'trip', 'thought', 'xuhui', 'told', 'afternoon', 'thought', 'go', 'lesson']"
1,"['weekli', 'tone', 'readi', 'download', 'week', 'new', 'tone', 'includ', 'crazi', 'f', 'black', 'p', 'info', 'n']"
0,"['ha', 'ha', 'pop', 'loo', 'hello']"
0,"['way', 'send', 'shade', 'stuff', 'wonder']"
0,"['alway', 'put', 'busi', 'put', 'pictur', 'ass', 'facebook', 'one', 'open', 'peopl', 'ever', 'met', 'would', 'think', 'pictur', 'room', 'would', 'hurt', 'make', 'feel', 'violat']"
0,"['alreadi', 'back', 'home', 'probabl']"
0,"['holi', 'live', 'christ', 'take', 'long']"
0,"['need', 'go', 'get']"
0,"['check', 'got', 'detail', 'messag']"
0,"['yeah', 'class']"
0,"['realli', 'quit', 'funni', 'lor', 'wat', 'u', 'shd', 'haf', 'run', 'shorter', 'distanc', 'wat']"
0,"['anoth', 'month', 'need', 'chocol', 'weed', 'alcohol']"
0,"['home', 'way']"
0,"['daili', 'text', 'favour', 'time']"
1,"['freemsg', 'fav', 'xma', 'tone', 'repli', 'real']"
0,"['ok', 'way', 'home', 'hi', 'hi']"
0,"['k', 'yan', 'jiu', 'liao', 'sat', 'go', 'bugi', 'vill', 'one', 'frm', 'den', 'hop', 'parco', 'nb', 'sun', 'go', 'cine', 'frm', 'den', 'hop', 'orc', 'mrt', 'hip', 'hop']"
0,"['worri', 'sure', 'get']"
0,"['night', 'sweet', 'sleep', 'well', 'see', 'exorc', 'emili', 'rose', 'may', 'never', 'sleep', 'hug', 'snog']"
1,"['recpt', 'order', 'rington', 'order', 'process']"
0,"['goin', 'workout', 'lor', 'muz', 'lose', 'e', 'fat']"
1,"['urgent', 'mobil', 'number', 'award', 'prize', 'guarante', 'call', 'land', 'line', 'claim', 'valid']"
0,"['word', 'chess', 'come', 'persian', 'phrase', 'shah', 'mean', 'king', 'dead', 'goodmorn', 'good', 'day']"
0,"['wah', 'oki', 'oki', 'muz', 'make', 'use', 'e', 'unlimit', 'haha']"
1,"['free', 'video', 'camera', 'phone', 'half', 'price', 'line', 'rental', 'mth', 'cross', 'ntwk', 'min', 'txt', 'call']"
0,"['think', 'chennai', 'well', 'settl']"
0,"['chile', 'pleas', 'lt', 'decim', 'gt', 'hour', 'drive', 'come', 'time', 'sublet', 'audit', 'season']"
0,"['lt', 'gt', 'g', 'saw', 'day', 'ago', 'guy', 'want', 'sell', 'wifi', 'lt', 'gt', 'lt', 'gt', 'blank']"
1,"['last', 'chanc', 'claim', 'ur', 'worth', 'discount', 'ye', 'offer', 'mobil', 'cs', 'sub', 'remov', 'txt', 'x', 'stop']"
0,"['fight', 'world', 'easi', 'u', 'either', 'win', 'lose', 'bt', 'fightng', 'close', 'u', 'dificult', 'u', 'lose', 'u', 'lose', 'u', 'win', 'u', 'still', 'lose']"
0,"['sir', 'wait', 'mail']"
1,"['doubl', 'min', 'doubl', 'txt', 'price', 'linerent', 'latest', 'orang', 'bluetooth', 'mobil', 'call', 'latest', 'offer']"
0,"['u', 'sound', 'like', 'manki', 'scous', 'boy', 'steve', 'like', 'travel', 'da', 'bu', 'u', 'inmind', 'recreat', 'di', 'eve']"
1,"['forward', 'free', 'entri', 'weekli', 'comp', 'send', 'word', 'enter', 'c']"
0,"['friend', 'use', 'call']"
0,"['u', 'wear']"
0,"['got', 'lot', 'hair', 'dresser', 'fr', 'china']"
1,"['sexi', 'sexi', 'cum', 'text', 'im', 'wet', 'warm', 'readi', 'porn', 'u', 'fun', 'msg', 'free', 'recd', 'msg', 'inc', 'vat', 'cancel', 'text', 'stop']"
0,"['ye', 'sura', 'sun', 'tv', 'lol']"
0,"['ugh', 'hope', 'asu', 'ppl', 'dont', 'randomli', 'reformat']"
0,"['imagin', 'final', 'get', 'sink', 'bath', 'put', 'pace', 'mayb', 'even', 'eat', 'left', 'also', 'imagin', 'feel', 'cage', 'cock', 'surround', 'bath', 'water', 'remind', 'alway', 'own', 'enjoy', 'cuck']"
0,"['erm', 'ill', 'pick', 'give', 'enough', 'time', 'get', 'park']"
0,"['tomorrow', 'onward', 'eve', 'work']"
0,"['chk', 'ur', 'belovd', 'ms', 'dict']"
1,"['hot', 'n', 'horni', 'will', 'live', 'local', 'text', 'repli', 'hear', 'strt', 'back', 'per', 'msg', 'netcollex', 'ltdhelpdesk', 'repli', 'stop', 'end']"
0,"['cool', 'lt', 'gt', 'inch', 'long', 'hope', 'like', 'big']"
0,"['gudnit', 'tc', 'practic', 'go']"
0,"['shall', 'call', 'dear', 'food']"
1,"['hottest', 'pic', 'straight', 'phone', 'see', 'get', 'wet', 'want', 'xx', 'text', 'pic', 'txt', 'cost', 'textoper', 'xxx']"
0,['idea']
0,"['oh', 'ye', 'like', 'tortur', 'watch', 'england']"
0,"['know', 'old', 'dom', 'told', 'yesterday', 'name', 'roger', 'got', 'touch', 'last', 'night', 'want', 'meet', 'today', 'pm']"
1,"['current', 'messag', 'await', 'collect', 'collect', 'messag', 'call']"
0,"['ok', 'noth', 'problem']"
0,"['think', 'sent', 'text', 'home', 'phone', 'cant', 'display', 'text', 'still', 'want', 'send', 'number']"
0,"['make', 'squeez', 'lt', 'gt', 'buck', 'dad']"
0,"['u', 'want', 'come', 'back', 'beauti', 'necklac', 'token', 'heart', 'give', 'wife', 'see', 'one', 'give', 'call', 'wait', 'till', 'come']"
0,"['min', 'go', 'lunch']"
0,"['take', 'exam', 'march']"
0,"['alreadi', 'squat', 'new', 'way', 'walk']"
0,"['like', 'spoil']"
0,"['make', 'cri', 'stuff', 'happen', 'top', 'everyth', 'els', 'push', 'edg', 'underdtand', 'often', 'cri', 'sorri', 'sorri', 'life']"
1,"['goldvik', 'invit', 'friend', 'repli', 'see', 'stop', 'send', 'stop', 'frnd']"
0,"['k', 'k', 'yesterday', 'cbe']"
0,"['aaooooright', 'work']"
0,"['hi', 'darlin', 'im', 'missin', 'u', 'hope', 'good', 'time', 'u', 'back', 'time', 'u', 'give', 'call', 'home', 'jess', 'xx']"
0,"['ok', 'lor', 'buy', 'wat']"
0,"['good', 'afternoon', 'boytoy', 'goe', 'walk', 'day', 'get', 'polic', 'abstract', 'still', 'wake', 'miss', 'babe']"
0,"['goodmorn', 'today', 'late', 'lt', 'decim', 'gt', 'min']"
0,"['place', 'want', 'da']"
0,"['lol', 'oop', 'sorri', 'fun']"
0,"['life', 'mean', 'lot', 'love', 'life', 'love', 'peopl', 'life', 'world', 'call', 'friend', 'call', 'world', 'ge']"
0,"['realli', 'sorri', 'wo', 'b', 'abl', 'u', 'find', 'yr', 'term', 'go', 'ok']"
0,"['would', 'u', 'fuckin', 'believ', 'didnt', 'know', 'thur', 'pre', 'book', 'cancel', 'need', 'b', 'sack']"
0,"['make', 'fuck', 'sake', 'x']"
0,"['hey', 'what', 'plan', 'sat']"
0,"['ok', 'also', 'wan', 'watch', 'e', 'pm', 'show']"
0,"['leav', 'wif', 'lar', 'ìï', 'wan', 'carri', 'meh', 'heavi', 'da', 'num', 'familiar']"
0,"['nope', 'sinc', 'ayo', 'travel', 'forgotten', 'guy']"
0,"['actual', 'exam', 'harder', 'nbme']"
1,"['get', 'touch', 'folk', 'wait', 'compani', 'txt', 'back', 'name', 'age', 'opt', 'enjoy', 'commun']"
0,"['r', 'go', 'lt', 'gt', 'bu']"
0,"['er', 'hello', 'thing', 'quit', 'go', 'plan', 'limp', 'slowli', 'home', 'follow', 'aa', 'exhaust', 'hang']"
0,"['ummmmmaah', 'mani', 'mani', 'happi', 'return', 'day', 'dear', 'sweet', 'heart', 'happi', 'birthday', 'dear']"
0,"['like', 'cheap', 'happi', 'splash', 'wine', 'make', 'feel', 'better']"
1,"['free', 'msg', 'sorri', 'servic', 'order', 'could', 'deliv', 'suffici', 'credit', 'pleas', 'top', 'receiv', 'servic']"
0,"['gud', 'dear', 'slp', 'well', 'take', 'care', 'swt', 'dream', 'muah']"
0,"['senthil', 'group', 'compani', 'apnt']"
1,"['remind', 'get', 'pound', 'free', 'call', 'credit', 'detail', 'great', 'offer', 'pl', 'repli', 'text', 'valid', 'name', 'hous', 'postcod']"
0,"['thing', 'quick', 'question']"
0,"['first', 'time', 'histori', 'sold', 'price', 'india', 'lt', 'gt', 'lt', 'gt', 'lt', 'gt', 'shesil', 'lt', 'gt']"
0,"['carlo', 'say', 'mu', 'lt', 'gt', 'minut']"
0,"['could', 'kiss', 'feel', 'next']"
0,"['omw', 'back', 'tampa', 'west', 'palm', 'hear', 'happen']"
0,"['ok', 'chines', 'food', 'way', 'get', 'fat', 'pay', 'lipo']"
0,"['thank', 'keep', 'mind']"
0,"['reckon', 'need', 'town', 'eightish', 'walk', 'carpark']"
0,"['sens', 'foot', 'peni']"
1,"['attempt', 'contract', 'u', 'week', 'top', 'prize', 'either', 'cash', 'prize', 'call']"
0,"['excel', 'see', 'riley', 'plan']"
0,"['ard', 'lor', 'ok', 'messag', 'lor']"
0,"['babe', 'feel', 'let', 'tri', 'fit', 'soo', 'muchxxlov', 'u']"
1,"['u', 'win', 'music', 'gift', 'voucher', 'everi', 'week', 'start', 'txt', 'word', 'draw', 'tsc', 'skillgam']"
0,"['wat', 'dear', 'sleep', 'ah']"
0,"['ard', 'like', 'dat', 'lor']"
1,"['clair', 'havin', 'borin', 'time', 'alon', 'u', 'wan', 'na', 'cum', 'chat', 'hope', 'c', 'u', 'luv', 'clair', 'xx']"
0,"['that', 'cool', 'gentleman', 'treat', 'digniti', 'respect']"
0,"['dint', 'come', 'us']"
0,"['short', 'cute', 'good', 'person']"
1,"['money', 'r', 'lucki', 'winner', 'claim', 'prize', 'text', 'money', 'give', 'away', 'text', 'rate']"
0,"['love', 'know', 'feel', 'make', 'belli', 'warm', 'wish', 'love', 'shall', 'meet', 'dream', 'ahmad', 'ador', 'kiss']"
0,"['hey', 'book', 'pilat', 'yoga', 'lesson', 'alreadi', 'haha']"
0,"['hi', 'roger', 'cl']"
0,"['think', 'need', 'go', 'late', 'school', 'night', 'especi', 'one', 'class', 'one', 'miss', 'last', 'wednesday', 'probabl', 'fail', 'test', 'friday']"
0,"['ask', 'call', 'ok']"
0,"['sorri', 'free']"
0,"['realli', 'master']"
0,"['still', 'west', 'coast', 'haiz', 'ìï', 'take', 'forev', 'come', 'back']"
0,"['went', 'attend', 'anoth', 'two', 'round', 'today', 'still', 'reach', 'home']"
1,"['uk', 'break', 'accommodationvouch', 'term', 'condit', 'appli', 'claim', 'mustprovid', 'claim', 'number']"
0,"['evo', 'download', 'flash', 'jealou']"
0,"['u', 'receiv', 'msg']"
0,"['k', 'must', 'book', 'huh', 'go', 'yoga', 'basic', 'sunday']"
0,"['becoz', 'lt', 'gt', 'jan', 'whn', 'al', 'post', 'ofic', 'holiday', 'cn', 'go', 'fr', 'post', 'ofic', 'got', 'duffer']"
0,"['pick', 'go', 'taunton', 'still', 'want', 'come']"
0,"['ok', 'go', 'chang', 'also']"
1,"['call', 'send', 'girl', 'erot', 'ecstaci', 'stop', 'text', 'call', 'nat', 'rate']"
0,"['go', 'sleep', 'tire', 'travel']"
0,"['still', 'work', 'go', 'small', 'hous']"
0,"['revers', 'cheat', 'mathemat']"
0,"['oh', 'well', 'c', 'u', 'later']"
0,"['lol', 'pleas', 'actual', 'send', 'pic', 'right', 'wan', 'na', 'see', 'pose', 'comb', 'hair', 'dryer', 'someth']"
0,"['playng', 'door', 'game', 'gt', 'race', 'phone', 'lol']"
0,"['movi', 'laptop']"
0,"['time', 'month', 'mid', 'time']"
0,"['mani', 'depend']"
0,"['ok', 'msg', 'u', 'leav', 'hous']"
0,"['finish', 'liao', 'u']"
0,"['glad', 'went', 'well', 'come', 'plenti', 'time', 'clair', 'goe', 'work']"
0,"['hello', 'saturday', 'go', 'text', 'see', 'decid', 'anyth', 'tomo', 'tri', 'invit', 'anyth']"
0,"['wat', 'would', 'u', 'like', 'ur', 'birthday']"
0,"['laptop', 'take']"
0,"['still', 'game']"
1,"['tri', 'contact', 'repli', 'offer', 'video', 'handset', 'anytim', 'network', 'min', 'unlimit', 'text', 'camcord', 'repli', 'call']"
0,"['uncl', 'boy', 'need', 'movi', 'oh', 'guid', 'plu', 'know', 'torrent', 'particularli', 'legal', 'system', 'slow', 'day', 'plu', 'start', 'co', 'dont', 'meet', 'onlin', 'honey', 'moon']"
0,"['offic', 'what', 'matter', 'msg', 'call', 'break']"
1,"['orang', 'bring', 'rington', 'time', 'chart', 'hero', 'free', 'hit', 'week', 'go', 'rington', 'pic', 'wap', 'stop', 'receiv', 'tip', 'repli', 'stop']"
0,"['wat', 'time', 'r', 'go', 'xin', 'hostel']"
0,"['dad', 'say', 'hurri', 'hell']"
0,"['lol', 'snatch', 'purs']"
0,"['height', 'shit', 'situat', 'guy', 'throw', 'luv', 'letter', 'gal', 'fall', 'brother', 'head', 'who', 'gay']"
0,"['hello', 'yeah', 'got', 'bath', 'need', 'hair', 'come', 'done', 'yeah']"
0,"['even', 'cant', 'close', 'eye', 'vava', 'play', 'umma']"
0,"['hi', 'princess', 'thank', 'pic', 'pretti']"
0,"['get', 'worri', 'derek', 'taylor', 'alreadi', 'assum', 'worst']"
0,"['sir', 'hope', 'day', 'go', 'smoothli', 'realli', 'hope', 'wont', 'bother', 'bill', 'ca', 'settl', 'month', 'extra', 'cash', 'know', 'challeng', 'time', 'also', 'let', 'know']"
0,"['chang', 'fb', 'jaykwon', 'thuglyf', 'falconerf']"
0,"['gettin', 'bit', 'arti', 'collag', 'mo', 'well', 'tryin', 'ne', 'way', 'got', 'roast', 'min', 'love', 'shall', 'enjoy']"
0,"['sent', 'scream', 'moan', 'bed', 'princess']"
0,"['hey', 'book', 'lesson', 'sun', 'liao']"
1,"['freemsg', 'award', 'free', 'mini', 'digit', 'camera', 'repli', 'snap', 'collect', 'prize', 'quizclub', 'opt', 'stop', 'sp', 'rwm']"
0,"['per', 'request', 'mell', 'oru', 'minnaminungint', 'nurungu', 'vettam', 'set', 'callertun', 'caller', 'press', 'copi', 'friend', 'callertun']"
0,"['signific', 'dont', 'worri']"
0,"['jason', 'say', 'cool', 'pick', 'place', 'like', 'hour']"
1,"['mobi', 'pub', 'high', 'street', 'prize', 'u', 'know', 'new', 'duchess', 'cornwal', 'txt', 'first', 'name', 'stop', 'sp']"
0,"['got', 'video', 'tape', 'pple', 'type', 'messag', 'lor', 'u', 'free', 'wan', 'help', 'hee', 'co', 'noe', 'u', 'wan', 'watch', 'infern', 'affair', 'ask', 'u', 'along', 'ask', 'shuhui', 'oso']"
0,"['msg', 'rajini', 'come']"
0,"['know', 'call']"
1,"['valentin', 'day', 'special', 'win', 'quiz', 'take', 'partner', 'trip', 'lifetim', 'send', 'go', 'rcvd']"
0,"['hi', 'pleas', 'get', 'lt', 'gt', 'dollar', 'loan', 'pay', 'back', 'mid', 'februari', 'pl']"
0,"['hi', 'jess', 'dont', 'know', 'work', 'call', 'u', 'im', 'home', 'eve', 'xxx']"
0,"['wil', 'lt', 'gt', 'minut', 'got', 'space']"
0,"['think', 'could', 'stop', 'like', 'hour', 'roommat', 'look', 'stock', 'trip']"
0,"['got', 'home', 'babe', 'still', 'awak']"
0,"['tell', 'bad', 'charact', 'u', 'dnt', 'lik', 'tri', 'chang', 'lt', 'gt', 'add', 'tat', 'new', 'year', 'resolut', 'wait', 'ur', 'frank', 'good', 'morn']"
0,"['want', 'tel', 'u', 'one', 'thing', 'u', 'mistak', 'k', 'messag', 'sent']"
0,"['valentin', 'huh', 'proof', 'fb', 'page', 'ugh', 'glad', 'realli', 'watch', 'rupaul', 'show', 'tool']"
0,"['dont', 'put', 'phone', 'silent', 'mode', 'ok']"
0,"['dear', 'free', 'messag', 'without', 'recharg', 'hi', 'hi', 'hi']"
0,"['well', 'done', 'blimey', 'exercis', 'yeah', 'kinda', 'rememb', 'wot', 'hmm']"
1,"['remind', 'download', 'content', 'alreadi', 'paid', 'goto', 'http', 'mymobi', 'collect', 'content']"
0,"['oop', 'shower', 'u', 'call', 'hey', 'park', 'garag', 'collaps', 'univers', 'hospit', 'see', 'crazi', 'stuff', 'like', 'happen']"
0,"['hmmm', 'thought', 'said', 'hour', 'slave', 'late', 'punish']"
0,"['text', 'get', 'call', 'phone', 'problem']"
0,"['handl', 'victoria', 'island', 'traffic', 'plu', 'album', 'due']"
0,"['b', 'late', 'love', 'mum']"
0,"['got', 'shitload', 'diamond', 'though']"
0,"['thanx', 'puttin', 'da', 'fone']"
0,"['lmao', 'fun']"
0,"['slow', 'use', 'biola', 'fne']"
0,"['haha', 'first', 'person', 'gon', 'na', 'ask']"
0,"['dude', 'go', 'sup']"
0,"['valentin', 'game', 'send', 'di', 'msg', 'ur', 'friend', 'answer', 'r', 'someon', 'realli', 'love', 'colour', 'suit', 'best']"
0,"['pleas', 'da', 'call', 'mistak', 'side', 'sorri', 'da', 'pl', 'da', 'goto', 'doctor']"
0,"['ok', 'lor', 'anyway', 'thk', 'cant', 'get', 'ticket', 'co', 'like', 'quit', 'late', 'alreadi', 'u', 'wan', 'go', 'look', 'ur', 'fren', 'darren', 'wif']"
0,"['thank', 'princess', 'sexi']"
0,"['reach', 'tell', 'dont', 'know']"
0,"['busi', 'juz', 'dun', 'wan', 'go', 'earli', 'hee']"
0,"['actual', 'decid', 'hungri', 'left', 'yet', 'v']"
0,"['k', 'come', 'class']"
0,"['use', 'soc', 'use', 'home', 'ìï', 'dunno', 'type', 'word', 'ar']"
0,"['togeth', 'thinkin']"
0,"['hey', 'babe', 'u', 'doin', 'wot', 'u', 'love', 'anni', 'x']"
0,"['went', 'project', 'centr']"
1,"['day', 'kick', 'u', 'kept', 'date', 'latest', 'news', 'result', 'daili', 'remov', 'send', 'get', 'txt', 'stop']"
0,"['yar', 'lor', 'wait', 'mum', 'finish', 'sch', 'lunch', 'lor', 'whole', 'morn', 'stay', 'home', 'clean', 'room', 'room', 'quit', 'clean', 'hee']"
0,"['oooh', 'got', 'plenti']"
0,"['haha', 'sound', 'crazi', 'dunno', 'tahan', 'anot']"
0,"['interest', 'like']"
0,"['network', 'technic', 'support', 'associ']"
0,"['took', 'hooch', 'walk', 'toaday', 'fell', 'splat', 'graze', 'knee', 'everyth', 'stay', 'home', 'see', 'tomorrow']"
0,"['avail', 'like', 'right', 'around', 'hillsborough', 'amp', 'lt', 'gt', 'th']"
0,"['see', 'finish', 'load', 'loan', 'pay']"
0,"['rat', 'hey', 'u', 'ever', 'vote', 'next', 'theme']"
1,"['eeri', 'nokia', 'tone', 'rpli', 'tone', 'titl', 'eg', 'tone', 'dracula', 'titl', 'ghost', 'addamsfa', 'munster', 'exorcist', 'twilight']"
0,"['sound', 'good', 'finger', 'make', 'difficult', 'type']"
0,"['ìï', 'got', 'wat', 'buy', 'tell', 'us', 'need', 'come']"
0,"['got', 'tea', 'sure', 'flavour']"
0,"['r', 'home', 'come', 'within', 'min']"
1,"['brand', 'new', 'mobil', 'music', 'servic', 'live', 'free', 'music', 'player', 'arriv', 'shortli', 'instal', 'phone', 'brows', 'content', 'top', 'artist']"
0,"['better', 'still', 'catch', 'let', 'ask', 'sell', 'lt', 'gt']"
1,"['xma', 'iscom', 'ur', 'award', 'either', 'cd', 'gift', 'voucher', 'free', 'entri', 'r', 'weekli', 'draw', 'txt', 'music', 'tnc']"
1,"['reciev', 'tone', 'within', 'next', 'term', 'condit', 'pleas', 'see', 'channel', 'u', 'teletext', 'pg']"
0,"['u', 'still', 'go', 'mall']"
0,"['eat', 'old', 'airport', 'road', 'oredi', 'got', 'lot', 'pple']"
0,"['go', 'home', 'first', 'lar', 'wait', 'lor', 'put', 'stuff', 'first']"
0,"['wat', 'r', 'u']"
1,"['want', 'latest', 'video', 'handset', 'anytim', 'network', 'min', 'half', 'price', 'line', 'rental', 'repli', 'call', 'deliveri', 'tomorrow']"
0,"['open', 'door']"
0,"['today', 'iz', 'yellow', 'rose', 'day', 'u', 'love', 'frndship', 'give', 'misscal', 'amp', 'send', 'ur', 'frndz', 'amp', 'see', 'mani', 'miss', 'call', 'u', 'get', 'u', 'get', 'u', 'marri', 'ur', 'lover']"
1,"['privat', 'account', 'statement', 'show', 'point', 'call', 'identifi', 'code', 'expir']"
0,"['saturday', 'sunday', 'holiday', 'difficult']"
0,"['ye', 'princess', 'want', 'pleas', 'everi', 'night', 'wish', 'command']"
0,"['dunno', 'lei', 'neva', 'say']"
0,"['mean', 'u', 'could', 'keep', 'ur', 'word']"
0,"['ceri', 'u', 'rebel', 'sweet', 'dreamz', 'littl', 'buddi', 'c', 'ya', 'need', 'bloke']"
0,"['home', 'ard', 'wat', 'time', 'u', 'reach']"
1,"['urgent', 'costa', 'del', 'sol', 'holiday', 'await', 'collect', 'call', 'toclaim', 'sae', 'tc', 'stockport']"
0,"['peopl', 'see', 'msg', 'think', 'iam', 'addict', 'msging', 'wrong', 'bcoz', 'know', 'iam', 'addict', 'sweet', 'friend', 'bslvyl']"
0,"['drama', 'enough', 'famili', 'struggl', 'hot', 'sun', 'strang', 'reason', 'ego', 'go', 'invit', 'actual', 'necess', 'seriou', 'reppurcuss']"
0,"['beauti', 'truth', 'graviti', 'read', 'care', 'heart', 'feel', 'light', 'someon', 'feel', 'heavi', 'someon', 'leav', 'goodmorn']"
0,"['hey', 'late', 'ah', 'meet']"
0,"['da', 'run', 'activ', 'full', 'version', 'da']"
0,"['see', 'miss', 'call', 'dear', 'brother', 'day']"
0,"['hello', 'boytoy', 'geeee', 'miss', 'alreadi', 'woke', 'wish', 'bed', 'cuddl', 'love']"
0,"['u', 'hav', 'frnd', 'name', 'ashwini', 'ur', 'colleg']"
0,"['da', 'happi', 'sit', 'togeth', 'na']"
0,"['fyi', 'usf', 'swing', 'room', 'whenev']"
0,"['hen', 'night', 'go', 'swing']"
0,"['oh', 'ok', 'wat', 'ur', 'email']"
0,"['hi', 'sorri', 'miss', 'call', 'pl', 'call', 'back']"
0,['stand']
0,"['sweet', 'may', 'may', 'go', 'meet', 'carlo', 'gaug', 'patti', 'interest']"
0,"['yup', 'shd', 'haf', 'ard', 'page', 'add', 'figur', 'ìï', 'got', 'mani', 'page']"
0,"['thank', 'gener', 'date', 'brotha']"
1,"['ur', 'current', 'pound', 'maxim', 'ur', 'send', 'go', 'cc']"
0,"['aight', 'tomorrow', 'around', 'lt', 'gt']"
1,"['hi', 'ya', 'babe', 'x', 'u', 'bout', 'scammer', 'get', 'smart', 'though', 'regular', 'vodafon', 'respond', 'get', 'prem', 'rate', 'no', 'use', 'also', 'bewar']"
0,"['meant', 'apolog', 'text', 'get', 'drug', 'lt', 'gt', 'night']"
0,"['appar', 'bff', 'carli', 'quick']"
1,"['got', 'take', 'take', 'part', 'wrc', 'ralli', 'oz', 'u', 'lucozad', 'energi', 'text', 'ralli', 'le', 'see', 'pack', 'itcould', 'u']"
0,"['good', 'morn', 'boytoy', 'yummi', 'lip', 'sexi', 'bun', 'think', 'crave', 'need']"
1,"['congratul', 'ur', 'award', 'either', 'cd', 'gift', 'voucher', 'free', 'entri', 'weekli', 'draw', 'txt', 'music', 'tnc']"
0,"['r', 'mani', 'model', 'soni', 'ericson', 'also', 'der', 'lt', 'gt', 'luk', 'good', 'bt', 'forgot', 'modl']"
0,"['k', 'sure', 'get', 'noon', 'see']"
0,"['tap', 'spile', 'seven', 'pub', 'ga', 'st', 'broad', 'st', 'canal', 'ok']"
0,"['wat', 'make', 'u', 'thk', 'fall', 'actual', 'thk', 'quit', 'prone', 'fall', 'lucki', 'dad', 'home', 'ask', 'come', 'n', 'fetch', 'alreadi']"
0,"['talk', 'atleast', 'day', 'otherwis', 'miss', 'best', 'friend', 'world', 'shesil', 'lt', 'gt']"
0,"['draw', 'va', 'dont', 'think']"
1,"['mobil', 'club', 'choos', 'top', 'qualiti', 'item', 'mobil']"
0,"['po', 'de', 'need', 'job', 'aha']"
1,"['pleas', 'call', 'immedi', 'urgent', 'messag', 'wait']"
1,"['ur', 'current', 'pound', 'maxim', 'ur', 'send', 'cash', 'cc', 'po', 'box']"
0,"['luv', 'u', 'soo', 'much', 'u', 'donåõt', 'understand', 'special', 'u', 'r', 'ring', 'u', 'luv', 'u', 'xxx']"
0,"['want', 'grasp', 'pretti', 'booti']"
0,"['ok', 'anyway', 'need', 'chang', 'said']"
0,"['u', 'call', 'alter', 'ok']"
0,"['hi', 'keen', 'go', 'kind', 'feel', 'go', 'tomo', 'mind']"
0,"['ambrith', 'madurai', 'met', 'u', 'arun', 'dha', 'marrg', 'remembr']"
0,"['hey', 'charl', 'sorri', 'late', 'repli']"
0,"['thank', 'u']"
0,"['sure', 'see', 'come', 'bit']"
0,"['that', 'cool', 'cum']"
0,"['love', 'excit', 'day', 'spend', 'make', 'happi']"
0,"['babe', 'lost', 'tri', 'reboot']"
0,"['cough', 'noth']"
0,"['u', 'attend', 'ur', 'drive', 'lesson', 'mani', 'time', 'wk', 'n', 'day']"
1,"['hi', 'babe', 'jordan', 'r', 'u', 'im', 'home', 'abroad', 'lone', 'text', 'back', 'u', 'wan', 'na', 'chat', 'xxsp', 'text', 'stop', 'stopcost']"
0,"['famili', 'happi']"
